datetime,inflow_mean,inflow_top10,inflow_total
2024-05-03T08:00:00Z,3.83627167,362.25980372,387.46343864
2024-05-03T09:00:00Z,0.06998974,6.62247512,7.41891287
2024-05-03T10:00:00Z,4.35662629,588.56057442,592.50117575
2024-05-03T11:00:00Z,3.82805344,458.33457765,459.36641239
2024-05-03T12:00:00Z,2.22804695,399.16849651,405.50454539
2024-05-03T13:00:00Z,0.22337551,29.30832511,30.37906991
2024-05-03T14:00:00Z,2.36196375,431.54153547,439.32525659
2024-05-03T15:00:00Z,5.27454365,872.01190542,875.574246
2024-05-03T16:00:00Z,4.84609112,1158.11493934,1240.59932682
2024-05-03T17:00:00Z,0.04327651,4.09672641,4.89024513
2024-05-03T18:00:00Z,1.80281012,278.02607776,297.46367044
2024-05-03T19:00:00Z,0.62715278,55.41258322,55.81659714
2024-05-03T20:00:00Z,0.92652305,190.80871381,209.39421024
2024-05-03T21:00:00Z,0.90768216,198.82198534,202.41312176
2024-05-03T22:00:00Z,0.3028536,52.78573676,54.2107942
2024-05-03T23:00:00Z,3.79165692,297.96678019,299.54089695
2024-05-04T00:00:00Z,3.55593149,556.31193867,618.73207884
2024-05-04T01:00:00Z,2.58503261,262.32325211,263.67332607
2024-05-04T02:00:00Z,3.48358779,394.17437545,400.61259585
2024-05-04T03:00:00Z,0.22539457,22.43920855,24.11721852
2024-05-04T04:00:00Z,2.90042848,262.42141411,263.93899175
2024-05-04T05:00:00Z,0.50030326,36.12372674,36.52213785
2024-05-04T06:00:00Z,0.25055497,17.25341438,17.78940285
2024-05-04T07:00:00Z,4.75617405,473.91711114,475.61740452
2024-05-04T08:00:00Z,5.73286054,746.70079622,756.73759175
2024-05-04T09:00:00Z,0.73865007,41.25568299,41.36440415
2024-05-04T10:00:00Z,0.11881259,5.82978845,5.94062972
2024-05-04T11:00:00Z,1.54830057,201.48914496,202.827375
2024-05-04T12:00:00Z,0.77973183,123.57399847,125.53682479
2024-05-04T13:00:00Z,4.46611704,714.45847833,723.51096005
2024-05-04T14:00:00Z,2.19242667,191.90155903,197.31840006
2024-05-04T15:00:00Z,0.96557463,116.9362419,117.80010438
2024-05-04T16:00:00Z,2.70912525,370.77554734,376.56841013
2024-05-04T17:00:00Z,0.20271001,19.73360776,20.27100082
2024-05-04T18:00:00Z,3.58326179,571.66252346,573.32188593
2024-05-04T19:00:00Z,0.03844541,4.14718707,5.30546707
2024-05-04T20:00:00Z,1.3548246,195.09643833,212.7074621
2024-05-04T21:00:00Z,0.00695939,0.2662198,0.31317255
2024-05-04T22:00:00Z,0.00696148,0.38064754,0.55691856
2024-05-04T23:00:00Z,1.0168082,52.6508972,52.8740266
2024-05-05T00:00:00Z,1.85382496,213.94555479,216.89752013
2024-05-05T01:00:00Z,0.01514475,0.91279497,1.37817263
2024-05-05T02:00:00Z,3.24287053,312.30792784,330.77279398
2024-05-05T03:00:00Z,0.01668618,0.92358273,1.15134669
2024-05-05T04:00:00Z,2.04137954,116.10884987,116.35863386
2024-05-05T05:00:00Z,0.01229485,0.44881053,0.47949918
2024-05-05T06:00:00Z,1.62825116,153.26596012,154.68386057
2024-05-05T07:00:00Z,1.5127555,78.40486111,78.66328615
2024-05-05T08:00:00Z,0.23595486,6.10136587,6.13482633
2024-05-05T09:00:00Z,0.0,0.0,0.0
2024-05-05T10:00:00Z,0.10389885,7.77651571,8.51970591
2024-05-05T11:00:00Z,1.16438675,83.4672559,85.00023278
2024-05-05T12:00:00Z,2.40857486,298.79662667,303.48043281
2024-05-05T13:00:00Z,0.32286565,33.67852252,34.54662429
2024-05-05T14:00:00Z,2.73109006,352.56109492,360.50388733
2024-05-05T15:00:00Z,0.08846451,7.99726125,9.64263162
2024-05-05T16:00:00Z,1.5266405,192.95680016,193.88334341
2024-05-05T17:00:00Z,0.29657267,34.64724517,35.58872059
2024-05-05T18:00:00Z,5.21676454,806.54582911,855.54938433
2024-05-05T19:00:00Z,0.05028726,3.8651777,4.17384223
2024-05-05T20:00:00Z,0.41002654,59.7889747,60.68392743
2024-05-05T21:00:00Z,1.34090856,199.01696212,213.20446086
2024-05-05T22:00:00Z,2.31410299,187.11145527,187.4423418
2024-05-05T23:00:00Z,0.32486276,23.835676,24.03984456
2024-05-06T00:00:00Z,6.1267251,524.89494487,526.89835827
2024-05-06T01:00:00Z,0.21012369,20.0623612,20.59212204
2024-05-06T02:00:00Z,3.36939593,256.41696945,259.44348675
2024-05-06T03:00:00Z,0.02563399,1.79207713,2.38396133
2024-05-06T04:00:00Z,0.50935908,17.26600529,17.31820866
2024-05-06T05:00:00Z,0.07389537,5.10308709,5.6899432
2024-05-06T06:00:00Z,3.64623746,265.61836594,266.17533436
2024-05-06T07:00:00Z,0.71291028,89.50154099,92.67833591
2024-05-06T08:00:00Z,5.23101224,491.6115118,496.9461624
2024-05-06T09:00:00Z,1.54501065,163.80035221,165.31613937
2024-05-06T10:00:00Z,4.06071848,402.50496249,406.07184795
2024-05-06T11:00:00Z,2.90346821,487.20285542,490.68612721
2024-05-06T12:00:00Z,2.57983428,347.66482949,371.49613575
2024-05-06T13:00:00Z,0.40223267,28.52220187,28.9607519
2024-05-06T14:00:00Z,2.88650107,684.63862681,718.73876522
2024-05-06T15:00:00Z,1.46616257,227.25543119,228.72136119
2024-05-06T16:00:00Z,0.66581623,42.9460318,43.27805527
2024-05-06T17:00:00Z,2.45554946,527.47818482,545.13198082
2024-05-06T18:00:00Z,1.13628586,137.92280328,138.62687453
2024-05-06T19:00:00Z,3.25362965,583.1579592,601.92148447
2024-05-06T20:00:00Z,0.05355039,2.40303698,2.62396891
2024-05-06T21:00:00Z,0.03642142,3.24377616,4.44341267
2024-05-06T22:00:00Z,0.03212144,1.71790034,2.4091083
2024-05-06T23:00:00Z,4.42107086,849.48371873,897.47738517
2024-05-07T00:00:00Z,1.30939991,112.31842981,116.5365918
2024-05-07T01:00:00Z,3.23473913,248.36024999,252.30965214
2024-05-07T02:00:00Z,4.2999363,492.81476032,524.59222911
2024-05-07T03:00:00Z,0.41997841,48.69029019,49.9774308
2024-05-07T04:00:00Z,7.36467842,622.40689794,633.36234412
2024-05-07T05:00:00Z,0.08622863,8.1936541,9.14023497
2024-05-07T06:00:00Z,0.03445457,2.01538121,2.58409246
2024-05-07T07:00:00Z,3.47788771,329.95775009,333.87722054
2024-05-07T08:00:00Z,0.96240362,157.29185013,161.68380815
2024-05-07T09:00:00Z,6.58148353,545.03178099,618.65945192
2024-05-07T10:00:00Z,1.0187685,102.77938948,115.12084068
2024-05-07T11:00:00Z,0.1885163,24.92902951,26.01524939
2024-05-07T12:00:00Z,3.23078752,492.88590696,504.00285332
2024-05-07T13:00:00Z,0.07530809,6.50317582,7.45550139
2024-05-07T14:00:00Z,4.67359815,806.09498927,845.92126458
2024-05-07T15:00:00Z,0.01309195,0.70732617,0.95571199
2024-05-07T16:00:00Z,0.17814993,16.89677311,17.99314251
2024-05-07T17:00:00Z,0.89698454,204.51688287,210.79136742
2024-05-07T18:00:00Z,0.22465541,34.42637736,36.84348781
2024-05-07T19:00:00Z,3.01348578,434.24297453,461.06332398
2024-05-07T20:00:00Z,0.26465816,27.66115689,28.0537645
2024-05-07T21:00:00Z,0.03532945,3.12733362,3.8509097
2024-05-07T22:00:00Z,0.10348939,8.08642249,8.69310885
2024-05-07T23:00:00Z,6.45247322,1070.82326217,1103.37291988
2024-05-08T00:00:00Z,1.12211947,49.29724077,49.37325659
2024-05-08T01:00:00Z,4.3546479,589.89341729,605.29605872
2024-05-08T02:00:00Z,0.01354316,0.4018824,0.50109701
2024-05-08T03:00:00Z,0.04371666,2.19752792,2.79786629
2024-05-08T04:00:00Z,0.1771122,10.82378559,11.15806836
2024-05-08T05:00:00Z,4.52156262,216.35328283,217.03500591
2024-05-08T06:00:00Z,0.07909322,4.86776139,5.22015246
2024-05-08T07:00:00Z,6.07081395,938.82433037,989.54267369
2024-05-08T08:00:00Z,4.95155681,594.57877013,653.60549873
2024-05-08T09:00:00Z,0.17690081,7.60732891,7.78363564
2024-05-08T10:00:00Z,0.70500396,97.20845992,100.11056193
2024-05-08T11:00:00Z,8.25398803,1039.94176261,1048.25648005
2024-05-08T12:00:00Z,6.95926849,1060.66758055,1120.44222662
2024-05-08T13:00:00Z,0.05891127,6.61078157,7.89410953
2024-05-08T14:00:00Z,2.45907955,321.69839053,324.59850066
2024-05-08T15:00:00Z,0.23554022,50.09056456,54.40979165
2024-05-08T16:00:00Z,11.7001984,1009.38991762,1076.41825246
2024-05-08T17:00:00Z,0.72223846,128.19567754,129.28068382
2024-05-08T18:00:00Z,2.42099285,416.40990247,433.35772026
2024-05-08T19:00:00Z,0.48922089,37.24309814,37.6700082
2024-05-08T20:00:00Z,0.73005695,107.74552856,109.50854277
2024-05-08T21:00:00Z,0.03524647,3.69456318,4.44105568
2024-05-08T22:00:00Z,3.81325951,357.27053061,381.32595121
2024-05-08T23:00:00Z,0.85821359,89.19522494,90.11242733
2024-05-09T00:00:00Z,0.11862421,9.1160304,9.72718531
2024-05-09T01:00:00Z,4.05278362,463.77028502,466.07011616
2024-05-09T02:00:00Z,5.9757712,353.27093947,358.5462722
2024-05-09T03:00:00Z,0.22437263,12.94362097,13.23798542
2024-05-09T04:00:00Z,4.73989919,378.34498713,379.19193497
2024-05-09T05:00:00Z,1.30052147,66.00426614,66.32659514
2024-05-09T06:00:00Z,2.73852444,201.97293181,202.65080863
2024-05-09T07:00:00Z,0.07140143,3.82871103,4.14128279
2024-05-09T08:00:00Z,1.12195064,184.88979078,190.73160925
2024-05-09T09:00:00Z,0.67023685,81.72162875,83.7796063
2024-05-09T10:00:00Z,8.901354,1177.88830241,1246.1895594
2024-05-09T11:00:00Z,0.05133826,4.27501696,4.82579635
2024-05-09T12:00:00Z,5.36752388,737.65727961,740.71829533
2024-05-09T13:00:00Z,1.28619547,198.9080958,200.64649259
2024-05-09T14:00:00Z,5.98248655,944.50433495,975.14530705
2024-05-09T15:00:00Z,0.14483621,17.61212277,19.40805277
2024-05-09T16:00:00Z,1.99763343,274.37828717,293.65211422
2024-05-09T17:00:00Z,0.45230763,62.85373514,64.2276829
2024-05-09T18:00:00Z,5.27705391,503.75145898,506.5971752
2024-05-09T19:00:00Z,0.36050568,40.41644737,41.09764716
2024-05-09T20:00:00Z,3.65542663,351.97434618,361.88723632
2024-05-09T21:00:00Z,0.02258142,1.16227406,1.44521056
2024-05-09T22:00:00Z,4.1319013,653.26170786,673.49991205
2024-05-09T23:00:00Z,0.07196204,8.73330935,9.78683753
2024-05-10T00:00:00Z,6.91746704,624.37146019,636.40696792
2024-05-10T01:00:00Z,0.27249036,17.78056919,17.98436406
2024-05-10T02:00:00Z,1.2751307,49.58027816,49.73009736
2024-05-10T03:00:00Z,0.07136309,3.99050263,4.56723785
2024-05-10T04:00:00Z,6.95551252,520.94114767,535.57446415
2024-05-10T05:00:00Z,0.37473289,30.39136984,31.4775627
2024-05-10T06:00:00Z,6.11129868,514.36740837,543.9055829
2024-05-10T07:00:00Z,0.09748796,6.91427689,7.31159724
2024-05-10T08:00:00Z,5.83442741,633.90412894,635.95258787
2024-05-10T09:00:00Z,0.06710985,5.43532435,6.64387496
2024-05-10T10:00:00Z,5.53781881,650.66101609,659.00043879
2024-05-10T11:00:00Z,0.89056633,103.97101036,105.08682734
2024-05-10T12:00:00Z,5.1899961,426.75533477,430.76967637
2024-05-10T13:00:00Z,1.35997261,188.25319196,190.39616577
2024-05-10T14:00:00Z,4.66162428,786.93242932,839.09237109
2024-05-10T15:00:00Z,0.01873018,1.29303705,1.92920846
2024-05-10T16:00:00Z,5.96605169,799.35519526,811.38302968
2024-05-10T17:00:00Z,0.35672699,64.52702827,66.35121931
2024-05-10T18:00:00Z,0.57525319,34.23401668,34.51519114
2024-05-10T19:00:00Z,6.64663662,1366.05011053,1409.08696309
2024-05-10T20:00:00Z,3.25800963,350.98266344,355.12305
2024-05-10T21:00:00Z,0.29414195,39.74165762,40.59158906
2024-05-10T22:00:00Z,5.91212816,634.86897801,662.15835347
2024-05-10T23:00:00Z,0.06644599,4.31250735,4.5847734
2024-05-11T00:00:00Z,3.94122716,337.82498358,338.94553612
2024-05-11T01:00:00Z,0.0097932,0.49642507,0.77366261
2024-05-11T02:00:00Z,1.23838858,30.94082834,30.95971449
2024-05-11T03:00:00Z,4.9690341,426.48217294,427.336933
2024-05-11T04:00:00Z,3.3109893,221.50461612,221.83628283
2024-05-11T05:00:00Z,0.5452945,29.73266355,29.99119771
2024-05-11T06:00:00Z,2.19300654,137.42065849,138.15941188
2024-05-11T07:00:00Z,1.24797613,62.28421389,62.39880653
2024-05-11T08:00:00Z,1.65767609,186.65100033,200.57880665
2024-05-11T09:00:00Z,0.70122468,47.36054762,47.68327795
2024-05-11T10:00:00Z,1.06898409,130.45315047,133.62301091
2024-05-11T11:00:00Z,0.02496363,2.07738093,3.3201633
2024-05-11T12:00:00Z,2.33529118,281.47568178,296.58197959
2024-05-11T13:00:00Z,0.04312048,2.7068421,3.14779498
2024-05-11T14:00:00Z,0.02348204,2.11002141,2.74739888
2024-05-11T15:00:00Z,2.13352163,390.4393996,403.23558743
2024-05-11T16:00:00Z,5.07782412,612.54899694,624.57236647
2024-05-11T17:00:00Z,1.00161461,78.79030241,79.12755384
2024-05-11T18:00:00Z,0.20894241,17.82069416,18.17798939
2024-05-11T19:00:00Z,0.60328932,87.86845148,89.28681866
2024-05-11T20:00:00Z,5.6230747,651.08526805,663.5228146
2024-05-11T21:00:00Z,0.36183385,35.7192211,36.18338481
2024-05-11T22:00:00Z,6.40778154,401.81934812,403.69023687
2024-05-11T23:00:00Z,0.64818707,50.83086499,51.2067784
2024-05-12T00:00:00Z,1.26328202,79.3486347,79.58676732
2024-05-12T01:00:00Z,0.08941258,3.9323799,4.02356626
2024-05-12T02:00:00Z,5.80405795,370.98654841,371.4597086
2024-05-12T03:00:00Z,0.75860682,19.68677109,19.72377721
2024-05-12T04:00:00Z,0.80285776,46.38201198,46.5657499
2024-05-12T05:00:00Z,0.47793017,25.94407443,26.28615956
2024-05-12T06:00:00Z,2.72982552,301.90676245,308.47028328
2024-05-12T07:00:00Z,1.16105607,37.08127882,37.15379408
2024-05-12T08:00:00Z,0.24046544,19.68110151,20.92049351
2024-05-12T09:00:00Z,1.45471684,139.12185796,139.65281652
2024-05-12T10:00:00Z,14.42817329,1236.74648342,1240.82290312
2024-05-12T11:00:00Z,0.19258522,14.81368839,15.21423208
2024-05-12T12:00:00Z,4.44674207,231.11327081,231.23058773
2024-05-12T13:00:00Z,0.39081966,42.51221157,42.99016216
2024-05-12T14:00:00Z,0.0,0.0,0.0
2024-05-12T15:00:00Z,1.61575894,259.31065573,263.3687072
2024-05-12T16:00:00Z,5.72421467,762.95798101,784.21740915
2024-05-12T17:00:00Z,1.33404927,135.34631695,136.07302517
2024-05-12T18:00:00Z,5.56147825,554.93413738,556.14782455
2024-05-12T19:00:00Z,0.59675614,47.95999335,48.33724705
2024-05-12T20:00:00Z,4.31142812,464.17153614,465.63423745
2024-05-12T21:00:00Z,0.0175702,1.32694091,1.61645846
2024-05-12T22:00:00Z,6.27479017,394.86480351,395.3117806
2024-05-12T23:00:00Z,0.01706001,0.81945589,0.98948069
2024-05-13T00:00:00Z,3.0232835,334.52497284,335.58446865
2024-05-13T01:00:00Z,0.16467158,9.17455799,9.38628013
2024-05-13T02:00:00Z,5.78175182,471.8034127,474.10364926
2024-05-13T03:00:00Z,0.0315112,1.92531502,2.42636207
2024-05-13T04:00:00Z,9.96722842,593.51761368,598.03370518
2024-05-13T05:00:00Z,1.63862439,106.09577302,106.51058533
2024-05-13T06:00:00Z,6.61994152,381.81468492,383.95660805
2024-05-13T07:00:00Z,0.75285163,66.35098784,67.00379528
2024-05-13T08:00:00Z,5.01810845,490.36787457,516.86517067
2024-05-13T09:00:00Z,0.06589764,3.75641583,4.21744882
2024-05-13T10:00:00Z,7.13394808,1210.468507,1234.17301814
2024-05-13T11:00:00Z,0.31922329,40.26710096,42.45669774
2024-05-13T12:00:00Z,12.52862311,1967.45381099,1992.05107514
2024-05-13T13:00:00Z,0.13343373,17.35227648,18.68072224
2024-05-13T14:00:00Z,5.80115106,775.46311131,829.56460125
2024-05-13T15:00:00Z,0.83252506,78.53617463,79.08988096
2024-05-13T16:00:00Z,2.44873106,481.38651557,501.98986681
2024-05-13T17:00:00Z,2.95328277,223.65742058,224.44949061
2024-05-13T18:00:00Z,3.75839305,713.08353404,736.64503757
2024-05-13T19:00:00Z,0.32778701,44.20598432,45.89018151
2024-05-13T20:00:00Z,4.26457233,551.92048517,579.98183682
2024-05-13T21:00:00Z,0.32814911,24.3679516,24.6111829
2024-05-13T22:00:00Z,3.093046,151.34803694,151.55925409
2024-05-13T23:00:00Z,1.92646533,254.85905945,258.14635453
2024-05-14T00:00:00Z,0.25641871,16.26915599,16.41079727
2024-05-14T01:00:00Z,2.49595737,263.30981849,264.57148172
2024-05-14T02:00:00Z,5.75467667,459.82496785,477.63816372
2024-05-14T03:00:00Z,0.91847159,52.97538285,53.27135237
2024-05-14T04:00:00Z,1.75377761,109.77020413,110.48798953
2024-05-14T05:00:00Z,0.33604075,31.96171696,33.60407462
2024-05-14T06:00:00Z,12.1972215,641.22421305,646.45273969
2024-05-14T07:00:00Z,7.06405784,444.57113877,445.03564387
2024-05-14T08:00:00Z,2.66118745,272.88444684,274.10230705
2024-05-14T09:00:00Z,2.38293346,376.42360752,378.88641938
2024-05-14T10:00:00Z,5.82117106,582.06690443,611.22296142
2024-05-14T11:00:00Z,0.6892117,68.98849427,69.61038195
2024-05-14T12:00:00Z,2.33501254,285.76599351,312.89168061
2024-05-14T13:00:00Z,0.54816583,73.54252003,75.09871837
2024-05-14T14:00:00Z,8.42014743,1184.89037343,1246.18181969
2024-05-14T15:00:00Z,1.03898274,81.68252458,82.07963662
2024-05-14T16:00:00Z,2.48241367,447.44777966,459.24652909
2024-05-14T17:00:00Z,1.39485858,211.93484368,214.80822205
2024-05-14T18:00:00Z,0.13559875,8.42123699,8.81391854
2024-05-14T19:00:00Z,0.23180504,33.66257047,34.53895048
2024-05-14T20:00:00Z,4.62902126,584.96347398,611.03080655
2024-05-14T21:00:00Z,0.27963407,27.71944264,28.52267484
2024-05-14T22:00:00Z,3.5906246,465.19529269,491.91556964
2024-05-14T23:00:00Z,0.21525887,14.39715737,14.63760343
2024-05-15T00:00:00Z,3.15223413,263.98040656,264.78766715
2024-05-15T01:00:00Z,0.01879206,1.2246314,1.52215714
2024-05-15T02:00:00Z,3.51835155,409.97995559,411.64713168
2024-05-15T03:00:00Z,0.76738004,61.62329044,62.15778363
2024-05-15T04:00:00Z,3.45705998,274.03900327,276.56479854
2024-05-15T05:00:00Z,0.06314477,3.96425642,4.35698947
2024-05-15T06:00:00Z,8.38839807,858.11994031,864.00500152
2024-05-15T07:00:00Z,0.65356167,72.95546129,73.85246858
2024-05-15T08:00:00Z,4.60975539,415.06895724,433.31700626
2024-05-15T09:00:00Z,0.67740943,28.2601541,28.45119585
2024-05-15T10:00:00Z,0.07430725,2.91850337,3.04659736
2024-05-15T11:00:00Z,0.47080338,77.47600485,80.03657514
2024-05-15T12:00:00Z,5.16853809,830.75448053,847.64024661
2024-05-15T13:00:00Z,0.15581403,18.32311118,19.63256727
2024-05-15T14:00:00Z,0.38282593,74.77125304,79.24496796
2024-05-15T15:00:00Z,7.21681854,1169.98608269,1443.36370735
2024-05-15T16:00:00Z,6.68127363,1130.99064365,1262.76071629
2024-05-15T17:00:00Z,0.16000502,23.03592832,26.88084323
2024-05-15T18:00:00Z,4.60235457,633.78351049,699.55789461
2024-05-15T19:00:00Z,1.03390932,85.00525161,85.81447319
2024-05-15T20:00:00Z,3.97827529,832.4204196,867.26401356
2024-05-15T21:00:00Z,1.32659748,107.99622224,108.78099299
2024-05-15T22:00:00Z,2.39852538,384.31259764,407.74931435
2024-05-15T23:00:00Z,0.62485214,75.29687085,76.23196151
2024-05-16T00:00:00Z,3.59114884,366.65356416,398.61752105
2024-05-16T01:00:00Z,2.03544983,69.08274868,69.20529415
2024-05-16T02:00:00Z,3.857506,326.15200157,331.74551577
2024-05-16T03:00:00Z,0.07097847,5.37944289,6.24610513
2024-05-16T04:00:00Z,8.32226753,687.66608216,690.7482049
2024-05-16T05:00:00Z,0.70929835,68.96561474,70.22053704
2024-05-16T06:00:00Z,8.9162795,841.06825198,873.79539081
2024-05-16T07:00:00Z,0.0801035,7.84998543,8.57107478
2024-05-16T08:00:00Z,6.44827754,154.71355724,154.75866107
2024-05-16T09:00:00Z,1.53218449,317.54468045,326.35529643
2024-05-16T10:00:00Z,6.80311548,916.0644473,925.22370553
2024-05-16T11:00:00Z,0.12910628,15.67332748,17.17113585
2024-05-16T12:00:00Z,6.03841401,936.65149704,1050.68403793
2024-05-16T13:00:00Z,0.57656118,62.57630885,63.99829059
2024-05-16T14:00:00Z,3.41834338,688.45543151,697.34205018
2024-05-16T15:00:00Z,0.20939171,21.04438446,22.40491301
2024-05-16T16:00:00Z,4.39031446,784.98060613,834.15974705
2024-05-16T17:00:00Z,0.60663638,59.73134007,60.66363794
2024-05-16T18:00:00Z,3.64524152,728.73708703,772.79120135
2024-05-16T19:00:00Z,0.22330137,25.53217282,26.5728634
2024-05-16T20:00:00Z,3.24218771,419.12043095,427.96877792
2024-05-16T21:00:00Z,0.05265827,6.04765914,6.89823307
2024-05-16T22:00:00Z,5.94670289,672.85875732,713.60434624
2024-05-16T23:00:00Z,0.02056616,1.10068186,1.52189582
2024-05-17T00:00:00Z,0.14473022,10.23680965,10.56530574
2024-05-17T01:00:00Z,2.60150226,276.59011116,280.96224424
2024-05-17T02:00:00Z,2.03772597,97.4774971,97.81084658
2024-05-17T03:00:00Z,0.03765782,2.5486782,3.05028364
2024-05-17T04:00:00Z,3.93196949,311.77140054,318.48952832
2024-05-17T05:00:00Z,0.04706816,3.12388237,3.48304386
2024-05-17T06:00:00Z,3.32215708,206.58976469,215.94021014
2024-05-17T07:00:00Z,2.59625812,274.71409763,277.79961899
2024-05-17T08:00:00Z,5.76331805,798.60856236,870.26102562
2024-05-17T09:00:00Z,2.44457677,126.89959193,127.1179918
2024-05-17T10:00:00Z,5.51295616,1028.50041247,1047.46167028
2024-05-17T11:00:00Z,0.52577882,44.84915173,45.21697856
2024-05-17T12:00:00Z,3.45729794,600.89692482,622.31362972
2024-05-17T13:00:00Z,0.64079707,48.8757796,49.34137438
2024-05-17T14:00:00Z,1.3449514,235.51112428,244.78115407
2024-05-17T15:00:00Z,0.43512958,68.96439708,70.49099183
2024-05-17T16:00:00Z,0.37741948,53.94949556,55.48066298
2024-05-17T17:00:00Z,4.94129384,1081.93271095,1161.20405234
2024-05-17T18:00:00Z,0.18249036,12.5375665,12.95681582
2024-05-17T19:00:00Z,0.01371982,0.47906361,0.64483143
2024-05-17T20:00:00Z,4.02737648,944.00666186,1095.44640325
2024-05-17T21:00:00Z,0.60560082,92.1157591,93.8681278
2024-05-17T22:00:00Z,1.14451292,137.93026958,139.63057659
2024-05-17T23:00:00Z,0.56081675,64.97442078,66.17637685
2024-05-18T00:00:00Z,5.35721334,526.15668459,562.5074012
2024-05-18T01:00:00Z,0.88769515,62.75689884,63.02635532
2024-05-18T02:00:00Z,0.66054151,39.00840279,39.63249075
2024-05-18T03:00:00Z,4.54467519,375.24029761,377.20804069
2024-05-18T04:00:00Z,6.78580004,446.21771168,447.86280236
2024-05-18T05:00:00Z,1.1909417,61.66853071,61.9289684
2024-05-18T06:00:00Z,0.82885784,90.22054026,91.17436292
2024-05-18T07:00:00Z,0.80275735,51.12825381,51.37647066
2024-05-18T08:00:00Z,3.34814425,445.904037,462.04390703
2024-05-18T09:00:00Z,0.88624326,66.84233645,67.35448745
2024-05-18T10:00:00Z,2.94690274,327.51162931,333.00000988
2024-05-18T11:00:00Z,0.40346314,25.91276355,26.2251038
2024-05-18T12:00:00Z,4.09696465,618.43051464,630.93255576
2024-05-18T13:00:00Z,0.03104973,1.91722305,2.204531
2024-05-18T14:00:00Z,3.9045654,573.60493116,581.78024407
2024-05-18T15:00:00Z,0.6359894,68.3004345,68.68685568
2024-05-18T16:00:00Z,1.57247316,252.1994248,259.45807182
2024-05-18T17:00:00Z,2.383207,331.70299453,333.64897994
2024-05-18T18:00:00Z,1.45392128,192.06017354,203.54897956
2024-05-18T19:00:00Z,0.52327557,27.59748168,27.73360547
2024-05-18T20:00:00Z,1.11469287,142.88208388,152.71292346
2024-05-18T21:00:00Z,0.033774,1.44117369,1.51982992
2024-05-18T22:00:00Z,1.63864251,240.18413927,250.71230461
2024-05-18T23:00:00Z,0.83181718,69.87048539,70.70446049
2024-05-19T00:00:00Z,0.7503096,71.99721857,72.78003095
2024-05-19T01:00:00Z,1.39999977,135.16846351,135.79997752
2024-05-19T02:00:00Z,3.50235478,296.69049863,297.70015605
2024-05-19T03:00:00Z,0.02334052,1.27273781,1.58715508
2024-05-19T04:00:00Z,4.34955122,286.45626246,287.07038061
2024-05-19T05:00:00Z,0.61401729,26.22848642,26.40274368
2024-05-19T06:00:00Z,3.07473204,238.87144533,239.8290989
2024-05-19T07:00:00Z,0.43966114,30.06883871,30.33661844
2024-05-19T08:00:00Z,13.03494437,364.88663747,364.97844226
2024-05-19T09:00:00Z,0.13992118,12.51673489,13.15259086
2024-05-19T10:00:00Z,2.20136719,188.97134978,191.51894544
2024-05-19T11:00:00Z,0.1050345,6.77428231,7.03731137
2024-05-19T12:00:00Z,0.23863251,12.65271454,12.88615568
2024-05-19T13:00:00Z,4.40757763,576.16099719,586.20782437
2024-05-19T14:00:00Z,6.50823412,546.27601142,546.69166638
2024-05-19T15:00:00Z,0.99027417,111.65579785,112.89125592
2024-05-19T16:00:00Z,4.70339706,655.53849303,658.47558795
2024-05-19T17:00:00Z,0.5991386,65.89366989,66.50438483
2024-05-19T18:00:00Z,3.71365355,361.17989334,363.93804781
2024-05-19T19:00:00Z,0.40292209,45.48891161,46.3360402
2024-05-19T20:00:00Z,2.4834289,205.11786642,206.12459832
2024-05-19T21:00:00Z,0.36871591,36.08253769,36.50287468
2024-05-19T22:00:00Z,4.62809768,418.75452242,421.15688849
2024-05-19T23:00:00Z,0.62721508,26.90852648,26.97024857
2024-05-20T00:00:00Z,0.02782696,1.62779664,1.89223318
2024-05-20T01:00:00Z,0.63919597,53.91184034,54.33165748
2024-05-20T02:00:00Z,3.25058185,203.99980008,204.78665636
2024-05-20T03:00:00Z,0.97354308,55.13301307,55.4919553
2024-05-20T04:00:00Z,1.5061502,64.46962974,64.76445844
2024-05-20T05:00:00Z,2.07356704,201.96814856,205.28313724
2024-05-20T06:00:00Z,10.00298566,576.28247161,580.17316806
2024-05-20T07:00:00Z,0.0352492,2.39618303,2.67893924
2024-05-20T08:00:00Z,4.38329191,344.93903277,346.28006117
2024-05-20T09:00:00Z,0.62439946,67.65796524,68.68394076
2024-05-20T10:00:00Z,7.37976991,697.38421117,701.07814102
2024-05-20T11:00:00Z,0.36811768,40.03004178,40.86106277
2024-05-20T12:00:00Z,0.01901275,0.61154714,0.68445888
2024-05-20T13:00:00Z,2.59557779,449.96052214,464.60842428
2024-05-20T14:00:00Z,4.51269653,585.71147039,613.72672829
2024-05-20T15:00:00Z,0.22308622,37.26170218,39.93243419
2024-05-20T16:00:00Z,4.69219403,658.876836,685.06032857
2024-05-20T17:00:00Z,0.40175606,68.71367938,72.31609124
2024-05-20T18:00:00Z,2.98807289,383.61545795,385.46140277
2024-05-20T19:00:00Z,1.20690333,257.36665683,267.93253855
2024-05-20T20:00:00Z,7.02441739,1481.36822568,1664.78692182
2024-05-20T21:00:00Z,2.11905967,254.48251321,260.64433888
2024-05-20T22:00:00Z,7.33431704,1101.04972538,1129.4848242
